state_po,office,BPI,weighted_polls,weighted_sd,weighted_var,lean,dem_wins
NE,Governor,37.204872788557424,46.06741573033708,4.53944116781924,20.6065261160921,46.06741573033708,15.9025
NV,Senate,50.11676011924624,49.59761910217163,5.100751019967242,26.01766096769685,49.59761910217163,48.342
NV,Governor,50.11676011924624,49.289115408465115,5.275866389873658,27.834766163798506,49.289115408465115,47.0338
NH,Senate,50.290426774892985,54.029576998975045,4.446504550173088,19.77140271470997,54.029576998975045,68.3572
NH,Governor,50.290426774892985,41.1827492605072,5.066623590075508,25.670674603509635,41.1827492605072,17.4527
NM,Governor,56.00332001977625,55.10531414341222,5.0111976740532125,25.11210212843633,55.10531414341222,73.3627
NY,Senate,65.32933917622134,61.042329698277065,4.557822859182044,20.77374921568239,61.042329698277065,94.4114
NY,Governor,65.32933917622134,55.0564384171918,4.476885443234979,20.04250327184925,55.0564384171918,79.7384
NC,Senate,49.56821954323046,48.99151059450506,4.886694472826452,23.8797828707526,48.99151059450506,45.5065
ND,Senate,26.86014703279988,26.86014703279988,4.537650234611419,20.590269651669068,26.86014703279988,0.0781
OH,Senate,45.37027389356207,49.43044421746251,4.757207871148691,22.63102672931906,49.43044421746251,45.0858
OH,Governor,45.37027389356207,40.63848130862412,4.82729041657538,23.302732765960503,40.63848130862412,13.9738
OK,Governor,32.93398111723862,48.39250691299349,5.3655264689617495,28.78887428912914,48.39250691299349,34.8343
OK,Senate,32.93398111723862,41.00460286570426,5.312202141160367,28.21949158854879,41.00460286570426,12.8623
OK2,Senate,32.93398111723862,43.03713813743031,4.97979868719135,24.79839496495269,43.03713813743031,16.3819
OR,Senate,57.60816808687109,61.78960096735187,5.082798685981183,25.834842482212032,61.78960096735187,89.6135
OR,Governor,57.60816808687109,47.46290088323184,6.121506954946852,37.47284739946269,47.46290088323184,48.1926
PA,Senate,52.82642047516033,52.86555408958922,4.971908869539664,24.71987780700718,52.86555408958922,62.8778
PA,Governor,52.82642047516033,55.94792252956305,4.612230588919396,21.27267100536376,55.94792252956305,75.0866
RI,Governor,63.57894393041108,57.227899230236545,6.015815408086873,36.19003502417543,57.227899230236545,80.6055
SC,Senate,41.54334670940243,40.65795356367927,3.2672200854439417,10.674727086728318,40.65795356367927,6.3054
SC,Governor,41.54334670940243,46.351231617614566,3.1729815029806034,10.06781161825705,46.351231617614566,6.7021
SD,Senate,36.27385316539532,41.7702142926362,4.2055966642866505,17.687043302659003,41.7702142926362,2.9613
SD,Governor,36.27385316539532,36.27385316539532,4.141866928530247,17.155061653652577,36.27385316539532,2.3905
TN,Governor,37.90797873114066,37.90797873114066,3.001457601829326,9.00874773557905,37.90797873114066,1.9351
TX,Governor,45.20246579642519,46.43555157930933,3.960363916958271,15.68448235474506,46.43555157930933,29.3423
UT,Senate,34.639923473185355,46.73583009255888,5.436171942839272,29.55196539211291,46.73583009255888,26.8091
VT,Senate,56.15958883006096,65.59350054146374,4.383185468598688,19.212314852134696,65.59350054146374,95.7025
VT,Governor,56.15958883006096,34.46147894885005,5.54469587315926,30.743652325829338,34.46147894885005,17.7113
WA,Senate,57.70660468078626,54.226533748899186,4.621484549626311,21.35811944243471,54.226533748899186,71.9442
WI,Senate,50.71159592685321,49.45392297504768,3.4642848742551986,12.001269689993356,49.45392297504768,47.4682
WI,Governor,50.71159592685321,50.39934039316682,3.5276572792324834,12.444365879721929,50.39934039316682,52.6462
WY,Governor,28.10805824406115,28.10805824406115,4.284669762877401,18.35839497691589,28.10805824406115,0.0696
