state,office,BPI,polls,variance,standard_deviation,number_of_polls,last_30_polls
Kentucky,Senate,38.46817941987608,0.4148936170212766,10.48733578158092,3.238415628294324,1,0
Louisiana,Senate,20.825071691209317,NA,13.02636343558429,3.609205374536657,0,0
Maine,Governor,47.50684461591846,0.5666194391359158,7.696872702266884,2.774323827938419,7,3
Maryland,Senate,59.60060257679597,0.43023255813953487,9.991504801315529,3.160934165925562,1,0
Maryland,Governor,59.60060257679597,0.6818181818181818,9.378763139380988,3.0624766349118464,1,1
Massachusetts,Governor,63.42754700682979,0.6380181329124626,12.102186376137329,3.478819681463431,2,2
Michigan,Governor,52.09968939110665,0.5542819098123574,8.566702613763093,2.926892996637064,11,4
Minnesota,Governor,54.65445805866372,0.5377658243028344,8.772299102512372,2.9618067294326234,7,4
Missouri,Senate,43.48693780265842,0.4346726151992122,13.81348560845639,3.716649782863108,4,2
Nebraska,Governor,37.204872788557424,NA,18.13352190212985,4.258347320514128,0,0
Nevada,Senate,50.11676011924624,0.48990448867553704,10.620190115085766,3.2588633164165945,14,4
Nevada,Governor,50.11676011924624,0.49534053065367345,10.007326992211759,3.163435947227596,10,3
New Hampshire,Senate,50.290426774892985,0.5536413237380946,9.698545703464463,3.114248818489695,9,4
New Hampshire,Governor,50.290426774892985,0.4077539852015215,10.307253384022346,3.210491143738345,8,4
New Mexico,Governor,56.00332001977625,0.5470031675133039,8.983546721047073,2.9972565324054385,7,2
New York,Senate,65.32933917622134,0.6134974490212539,10.077558622113353,3.174517069116711,5,2
New York,Governor,65.32933917622134,0.5683454660498867,10.220962700706398,3.1970240381808828,11,6
North Carolina,Senate,49.56821954323046,0.497117501703416,10.932022387952781,3.3063608980195704,15,7
North Dakota,Senate,26.860147032799876,NA,20.590269651669068,4.537650234611419,0,0
Ohio,Senate,45.37027389356207,0.5049498221221919,13.180372278795218,3.630478243812407,14,8
Ohio,Governor,45.37027389356207,0.41388496289451304,13.861336387860256,3.72308157147547,12,8
Oklahoma,Governor,32.93398111723862,0.4635760469549818,18.23094447625527,4.269771009814844,9,3
Oklahoma,Senate 1,32.93398111723862,0.3812521064375205,19.051772110260313,4.364833571885681,3,3
Oklahoma,Senate 2,32.93398111723862,0.40925612503925857,18.297901707287714,4.277604669355002,3,3
Oregon,Governor,57.60816808687109,0.5022666107770415,11.35078961075174,3.369093292081972,3,0
Oregon,Senate,57.60816808687109,NA,9.73129386708097,3.1195021825735223,0,0
Pennsylvania,Senate,52.82642047516033,0.5315145292085737,10.616926381716032,3.2583625307377986,20,10
Pennsylvania,Governor,52.82642047516033,0.5613461657299034,9.63490361431508,3.1040141130985663,18,10
Rhode Island,Governor,63.57894393041108,NA,13.392575611445546,3.6595868088413406,0,0
South Carolina,Senate,41.54334670940243,0.4065795356367927,11.416315793369343,3.3788038998097156,2,1
South Carolina,Governor,41.54334670940243,0.46351231617614574,10.302015823817095,3.2096753455477542,3,1
South Dakota,Senate,36.27385316539532,0.41770214292636204,19.225295366385875,4.384665935551519,2,1
South Dakota,Governor,36.27385316539532,NA,17.155061653652577,4.141866928530247,0,0
Tennessee,Governor,37.90797873114066,NA,9.00874773557905,3.001457601829326,0,0
Texas,Governor,45.20246579642519,0.4617266601812912,9.497447643666527,3.081792926798705,22,6
Utah,Senate,34.639923473185355,0.43188583381716633,15.287782938350354,3.9099594548217955,6,2
Vermont,Senate,56.159588830060954,0.5351171180311524,10.883791938852339,3.2990592505822534,3,1
Vermont,Governor,56.159588830060954,0.18675001291803842,12.207535438403063,3.493928367669129,2,1
Washington,Senate,57.70660468078626,0.5462678927717314,8.411780362708642,2.9003069428439194,14,5
Wisconsin,Senate,50.71159592685321,0.4907862364065201,9.577895418931782,3.094817509794686,12,8
Wisconsin,Governor,50.71159592685321,0.5051648327468188,10.060935945585218,3.171897846019827,11,7
Wyoming,Governor,28.10805824406115,NA,18.358394976915886,4.284669762877401,0,0
