poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,methodology,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,source,internal,partisan,race_id,cycle,office_type,seat_number,seat_name,election_date,stage,nationwide_batch,ranked_choice_reallocated,party,answer,candidate_id,candidate_name,pct
81180,568,YouGov,278,UMass Amherst,YouGov,391,YouGov,B+,Online,,10/17/22,10/19/22,,"",,163937,,a,d,a-d,,10/24/22 14:36,"",https://polsci.umass.edu/toplines-and-crosstabs-oct-2022-biden-approval-rates-trump-insurrection-charges,"",false,,8915,2024,U.S. President,0,,,primary,false,false,DEM,Buttigieg,16662,Pete Buttigieg,13.0
81180,568,YouGov,278,UMass Amherst,YouGov,391,YouGov,B+,Online,,10/17/22,10/19/22,,"",,163937,,a,d,a-d,,10/24/22 14:36,"",https://polsci.umass.edu/toplines-and-crosstabs-oct-2022-biden-approval-rates-trump-insurrection-charges,"",false,,8915,2024,U.S. President,0,,,primary,false,false,DEM,Warren,19237,Elizabeth Warren,8.0
81180,568,YouGov,278,UMass Amherst,YouGov,391,YouGov,B+,Online,,10/17/22,10/19/22,,"",,163937,,a,d,a-d,,10/24/22 14:36,"",https://polsci.umass.edu/toplines-and-crosstabs-oct-2022-biden-approval-rates-trump-insurrection-charges,"",false,,8915,2024,U.S. President,0,,,primary,false,false,DEM,Ocasio-Cortez,16664,Alexandria Ocasio-Cortez,7.0
81180,568,YouGov,278,UMass Amherst,YouGov,391,YouGov,B+,Online,,10/17/22,10/19/22,,"",,163937,,a,d,a-d,,10/24/22 14:36,"",https://polsci.umass.edu/toplines-and-crosstabs-oct-2022-biden-approval-rates-trump-insurrection-charges,"",false,,8915,2024,U.S. President,0,,,primary,false,false,DEM,Clinton,28751,Hillary Rodham Clinton,10.0
81109,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,B+,Online,,10/13/22,10/17/22,,"",,163510,570,a,r,a-r,,10/18/22 10:37,"",https://news.yahoo.com/2022-poll-democratic-lead-on-midterm-ballot-nearly-disappears-as-election-approaches-154133569.html,"",false,,8916,2024,U.S. President,0,,,primary,false,false,REP,Trump Sr.,16651,Donald Trump,45.0
81109,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,B+,Online,,10/13/22,10/17/22,,"",,163510,570,a,r,a-r,,10/18/22 10:37,"",https://news.yahoo.com/2022-poll-democratic-lead-on-midterm-ballot-nearly-disappears-as-election-approaches-154133569.html,"",false,,8916,2024,U.S. President,0,,,primary,false,false,REP,DeSantis,16646,Ron DeSantis,35.0
81109,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,B+,Online,,10/13/22,10/17/22,,"",,163511,473,rv,r,rv-r,,10/18/22 10:37,"",https://news.yahoo.com/2022-poll-democratic-lead-on-midterm-ballot-nearly-disappears-as-election-approaches-154133569.html,"",false,,8916,2024,U.S. President,0,,,primary,false,false,REP,Trump Sr.,16651,Donald Trump,45.0
81109,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,B+,Online,,10/13/22,10/17/22,,"",,163511,473,rv,r,rv-r,,10/18/22 10:37,"",https://news.yahoo.com/2022-poll-democratic-lead-on-midterm-ballot-nearly-disappears-as-election-approaches-154133569.html,"",false,,8916,2024,U.S. President,0,,,primary,false,false,REP,DeSantis,16646,Ron DeSantis,36.0
81175,294,McLaughlin,"","",McLaughlin & Associates,203,McLaughlin & Associates,C/D,Online,,10/12/22,10/17/22,,"",,163804,474,lv,d,lv-d,,10/21/22 10:59,"",https://mclaughlinonline.com/pols/wp-content/uploads/2022/10/National-Presentation-RELEASE-10-18-22.pdf,"",false,,8915,2024,U.S. President,0,,,primary,false,false,DEM,Biden,19368,Joe Biden,27.0
81175,294,McLaughlin,"","",McLaughlin & Associates,203,McLaughlin & Associates,C/D,Online,,10/12/22,10/17/22,,"",,163804,474,lv,d,lv-d,,10/21/22 10:59,"",https://mclaughlinonline.com/pols/wp-content/uploads/2022/10/National-Presentation-RELEASE-10-18-22.pdf,"",false,,8915,2024,U.S. President,0,,,primary,false,false,DEM,M. Obama,16660,Michelle Obama,12.0
81175,294,McLaughlin,"","",McLaughlin & Associates,203,McLaughlin & Associates,C/D,Online,,10/12/22,10/17/22,,"",,163804,474,lv,d,lv-d,,10/21/22 10:59,"",https://mclaughlinonline.com/pols/wp-content/uploads/2022/10/National-Presentation-RELEASE-10-18-22.pdf,"",false,,8915,2024,U.S. President,0,,,primary,false,false,DEM,Ocasio-Cortez,16664,Alexandria Ocasio-Cortez,3.0
81175,294,McLaughlin,"","",McLaughlin & Associates,203,McLaughlin & Associates,C/D,Online,,10/12/22,10/17/22,,"",,163804,474,lv,d,lv-d,,10/21/22 10:59,"",https://mclaughlinonline.com/pols/wp-content/uploads/2022/10/National-Presentation-RELEASE-10-18-22.pdf,"",false,,8915,2024,U.S. President,0,,,primary,false,false,DEM,Harris,16661,Kamala Harris,9.0
81175,294,McLaughlin,"","",McLaughlin & Associates,203,McLaughlin & Associates,C/D,Online,,10/12/22,10/17/22,,"",,163804,474,lv,d,lv-d,,10/21/22 10:59,"",https://mclaughlinonline.com/pols/wp-content/uploads/2022/10/National-Presentation-RELEASE-10-18-22.pdf,"",false,,8915,2024,U.S. President,0,,,primary,false,false,DEM,Buttigieg,16662,Pete Buttigieg,4.0
81175,294,McLaughlin,"","",McLaughlin & Associates,203,McLaughlin & Associates,C/D,Online,,10/12/22,10/17/22,,"",,163804,474,lv,d,lv-d,,10/21/22 10:59,"",https://mclaughlinonline.com/pols/wp-content/uploads/2022/10/National-Presentation-RELEASE-10-18-22.pdf,"",false,,8915,2024,U.S. President,0,,,primary,false,false,DEM,Abrams,16708,Stacey Abrams,3.0
81175,294,McLaughlin,"","",McLaughlin & Associates,203,McLaughlin & Associates,C/D,Online,,10/12/22,10/17/22,,"",,163804,474,lv,d,lv-d,,10/21/22 10:59,"",https://mclaughlinonline.com/pols/wp-content/uploads/2022/10/National-Presentation-RELEASE-10-18-22.pdf,"",false,,8915,2024,U.S. President,0,,,primary,false,false,DEM,Clinton,28751,Hillary Rodham Clinton,5.0
81175,294,McLaughlin,"","",McLaughlin & Associates,203,McLaughlin & Associates,C/D,Online,,10/12/22,10/17/22,,"",,163804,474,lv,d,lv-d,,10/21/22 10:59,"",https://mclaughlinonline.com/pols/wp-content/uploads/2022/10/National-Presentation-RELEASE-10-18-22.pdf,"",false,,8915,2024,U.S. President,0,,,primary,false,false,DEM,O'Rourke,16707,Beto O'Rourke,5.0
81175,294,McLaughlin,"","",McLaughlin & Associates,203,McLaughlin & Associates,C/D,Online,,10/12/22,10/17/22,,"",,163804,474,lv,d,lv-d,,10/21/22 10:59,"",https://mclaughlinonline.com/pols/wp-content/uploads/2022/10/National-Presentation-RELEASE-10-18-22.pdf,"",false,,8915,2024,U.S. President,0,,,primary,false,false,DEM,Booker,16666,Cory A. Booker,2.0
81175,294,McLaughlin,"","",McLaughlin & Associates,203,McLaughlin & Associates,C/D,Online,,10/12/22,10/17/22,,"",,163804,474,lv,d,lv-d,,10/21/22 10:59,"",https://mclaughlinonline.com/pols/wp-content/uploads/2022/10/National-Presentation-RELEASE-10-18-22.pdf,"",false,,8915,2024,U.S. President,0,,,primary,false,false,DEM,Klobuchar,16671,Amy Klobuchar,1.0
81175,294,McLaughlin,"","",McLaughlin & Associates,203,McLaughlin & Associates,C/D,Online,,10/12/22,10/17/22,,"",,163804,474,lv,d,lv-d,,10/21/22 10:59,"",https://mclaughlinonline.com/pols/wp-content/uploads/2022/10/National-Presentation-RELEASE-10-18-22.pdf,"",false,,8915,2024,U.S. President,0,,,primary,false,false,DEM,Winfrey,30458,Oprah Winfrey,2.0
81175,294,McLaughlin,"","",McLaughlin & Associates,203,McLaughlin & Associates,C/D,Online,,10/12/22,10/17/22,,"",,163804,474,lv,d,lv-d,,10/21/22 10:59,"",https://mclaughlinonline.com/pols/wp-content/uploads/2022/10/National-Presentation-RELEASE-10-18-22.pdf,"",false,,8915,2024,U.S. President,0,,,primary,false,false,DEM,Newsom,18945,Gavin Newsom,3.0
81175,294,McLaughlin,"","",McLaughlin & Associates,203,McLaughlin & Associates,C/D,Online,,10/12/22,10/17/22,,"",,163804,474,lv,d,lv-d,,10/21/22 10:59,"",https://mclaughlinonline.com/pols/wp-content/uploads/2022/10/National-Presentation-RELEASE-10-18-22.pdf,"",false,,8915,2024,U.S. President,0,,,primary,false,false,DEM,McConaughey,30457,Matthew David McConaughey,1.0
81175,294,McLaughlin,"","",McLaughlin & Associates,203,McLaughlin & Associates,C/D,Online,,10/12/22,10/17/22,,"",,163804,474,lv,d,lv-d,,10/21/22 10:59,"",https://mclaughlinonline.com/pols/wp-content/uploads/2022/10/National-Presentation-RELEASE-10-18-22.pdf,"",false,,8915,2024,U.S. President,0,,,primary,false,false,DEM,Manchin,28686,"Joe Manchin, III",1.0
81175,294,McLaughlin,"","",McLaughlin & Associates,203,McLaughlin & Associates,C/D,Online,,10/12/22,10/17/22,,"",,163804,474,lv,d,lv-d,,10/21/22 10:59,"",https://mclaughlinonline.com/pols/wp-content/uploads/2022/10/National-Presentation-RELEASE-10-18-22.pdf,"",false,,8915,2024,U.S. President,0,,,primary,false,false,DEM,Cuomo,16663,Andrew Cuomo,1.0
81175,294,McLaughlin,"","",McLaughlin & Associates,203,McLaughlin & Associates,C/D,Online,,10/12/22,10/17/22,,"",,163804,474,lv,d,lv-d,,10/21/22 10:59,"",https://mclaughlinonline.com/pols/wp-content/uploads/2022/10/National-Presentation-RELEASE-10-18-22.pdf,"",false,,8915,2024,U.S. President,0,,,primary,false,false,DEM,P. Murphy,28794,Philip Murphy,1.0
81175,294,McLaughlin,"","",McLaughlin & Associates,203,McLaughlin & Associates,C/D,Online,,10/12/22,10/17/22,,"",,163804,474,lv,d,lv-d,,10/21/22 10:59,"",https://mclaughlinonline.com/pols/wp-content/uploads/2022/10/National-Presentation-RELEASE-10-18-22.pdf,"",false,,8915,2024,U.S. President,0,,,primary,false,false,DEM,Kaine,16668,Tim Kaine,0.0
81175,294,McLaughlin,"","",McLaughlin & Associates,203,McLaughlin & Associates,C/D,Online,,10/12/22,10/17/22,,"",,163804,474,lv,d,lv-d,,10/21/22 10:59,"",https://mclaughlinonline.com/pols/wp-content/uploads/2022/10/National-Presentation-RELEASE-10-18-22.pdf,"",false,,8915,2024,U.S. President,0,,,primary,false,false,DEM,Adams,28744,Eric L. Adams,1.0
81175,294,McLaughlin,"","",McLaughlin & Associates,203,McLaughlin & Associates,C/D,Online,,10/12/22,10/17/22,,"",,163804,474,lv,d,lv-d,,10/21/22 10:59,"",https://mclaughlinonline.com/pols/wp-content/uploads/2022/10/National-Presentation-RELEASE-10-18-22.pdf,"",false,,8915,2024,U.S. President,0,,,primary,false,false,DEM,Hickenlooper,16665,John Wright Hickenlooper,0.0
81175,294,McLaughlin,"","",McLaughlin & Associates,203,McLaughlin & Associates,C/D,Online,,10/12/22,10/17/22,,"",,163804,474,lv,d,lv-d,,10/21/22 10:59,"",https://mclaughlinonline.com/pols/wp-content/uploads/2022/10/National-Presentation-RELEASE-10-18-22.pdf,"",false,,8915,2024,U.S. President,0,,,primary,false,false,DEM,Patrick,16669,Deval Patrick,0.0
81175,294,McLaughlin,"","",McLaughlin & Associates,203,McLaughlin & Associates,C/D,Online,,10/12/22,10/17/22,,"",,163804,474,lv,d,lv-d,,10/21/22 10:59,"",https://mclaughlinonline.com/pols/wp-content/uploads/2022/10/National-Presentation-RELEASE-10-18-22.pdf,"",false,,8915,2024,U.S. President,0,,,primary,false,false,DEM,Gillibrand,16667,Kirsten E. Gillibrand,0.0
81175,294,McLaughlin,"","",McLaughlin & Associates,203,McLaughlin & Associates,C/D,Online,,10/12/22,10/17/22,,"",,163804,474,lv,d,lv-d,,10/21/22 10:59,"",https://mclaughlinonline.com/pols/wp-content/uploads/2022/10/National-Presentation-RELEASE-10-18-22.pdf,"",false,,8915,2024,U.S. President,0,,,primary,false,false,DEM,Steyer,28650,Tom Steyer,0.0
81175,294,McLaughlin,"","",McLaughlin & Associates,203,McLaughlin & Associates,C/D,Online,,10/12/22,10/17/22,,"",,163804,474,lv,d,lv-d,,10/21/22 10:59,"",https://mclaughlinonline.com/pols/wp-content/uploads/2022/10/National-Presentation-RELEASE-10-18-22.pdf,"",false,,8915,2024,U.S. President,0,,,primary,false,false,DEM,Sanders,19238,Bernard Sanders,8.0
81175,294,McLaughlin,"","",McLaughlin & Associates,203,McLaughlin & Associates,C/D,Online,,10/12/22,10/17/22,,"",,163804,474,lv,d,lv-d,,10/21/22 10:59,"",https://mclaughlinonline.com/pols/wp-content/uploads/2022/10/National-Presentation-RELEASE-10-18-22.pdf,"",false,,8915,2024,U.S. President,0,,,primary,false,false,DEM,Warren,19237,Elizabeth Warren,2.0
81175,294,McLaughlin,"","",McLaughlin & Associates,203,McLaughlin & Associates,C/D,Online,,10/12/22,10/17/22,,"",,163804,474,lv,d,lv-d,,10/21/22 10:59,"",https://mclaughlinonline.com/pols/wp-content/uploads/2022/10/National-Presentation-RELEASE-10-18-22.pdf,"",false,,8915,2024,U.S. President,0,,,primary,false,false,DEM,Polis,29345,Jared Polis,0.0
81175,294,McLaughlin,"","",McLaughlin & Associates,203,McLaughlin & Associates,C/D,Online,,10/12/22,10/17/22,,"",,163805,474,lv,d,lv-d,,10/21/22 10:59,"",https://mclaughlinonline.com/pols/wp-content/uploads/2022/10/National-Presentation-RELEASE-10-18-22.pdf,"",false,,8915,2024,U.S. President,0,,,primary,false,false,DEM,M. Obama,16660,Michelle Obama,17.0
81175,294,McLaughlin,"","",McLaughlin & Associates,203,McLaughlin & Associates,C/D,Online,,10/12/22,10/17/22,,"",,163805,474,lv,d,lv-d,,10/21/22 10:59,"",https://mclaughlinonline.com/pols/wp-content/uploads/2022/10/National-Presentation-RELEASE-10-18-22.pdf,"",false,,8915,2024,U.S. President,0,,,primary,false,false,DEM,Harris,16661,Kamala Harris,16.0
81175,294,McLaughlin,"","",McLaughlin & Associates,203,McLaughlin & Associates,C/D,Online,,10/12/22,10/17/22,,"",,163805,474,lv,d,lv-d,,10/21/22 10:59,"",https://mclaughlinonline.com/pols/wp-content/uploads/2022/10/National-Presentation-RELEASE-10-18-22.pdf,"",false,,8915,2024,U.S. President,0,,,primary,false,false,DEM,Buttigieg,16662,Pete Buttigieg,6.0
81175,294,McLaughlin,"","",McLaughlin & Associates,203,McLaughlin & Associates,C/D,Online,,10/12/22,10/17/22,,"",,163805,474,lv,d,lv-d,,10/21/22 10:59,"",https://mclaughlinonline.com/pols/wp-content/uploads/2022/10/National-Presentation-RELEASE-10-18-22.pdf,"",false,,8915,2024,U.S. President,0,,,primary,false,false,DEM,Clinton,28751,Hillary Rodham Clinton,6.0
81175,294,McLaughlin,"","",McLaughlin & Associates,203,McLaughlin & Associates,C/D,Online,,10/12/22,10/17/22,,"",,163805,474,lv,d,lv-d,,10/21/22 10:59,"",https://mclaughlinonline.com/pols/wp-content/uploads/2022/10/National-Presentation-RELEASE-10-18-22.pdf,"",false,,8915,2024,U.S. President,0,,,primary,false,false,DEM,Ocasio-Cortez,16664,Alexandria Ocasio-Cortez,5.0
81175,294,McLaughlin,"","",McLaughlin & Associates,203,McLaughlin & Associates,C/D,Online,,10/12/22,10/17/22,,"",,163805,474,lv,d,lv-d,,10/21/22 10:59,"",https://mclaughlinonline.com/pols/wp-content/uploads/2022/10/National-Presentation-RELEASE-10-18-22.pdf,"",false,,8915,2024,U.S. President,0,,,primary,false,false,DEM,Abrams,16708,Stacey Abrams,3.0
81175,294,McLaughlin,"","",McLaughlin & Associates,203,McLaughlin & Associates,C/D,Online,,10/12/22,10/17/22,,"",,163805,474,lv,d,lv-d,,10/21/22 10:59,"",https://mclaughlinonline.com/pols/wp-content/uploads/2022/10/National-Presentation-RELEASE-10-18-22.pdf,"",false,,8915,2024,U.S. President,0,,,primary,false,false,DEM,O'Rourke,16707,Beto O'Rourke,5.0
81175,294,McLaughlin,"","",McLaughlin & Associates,203,McLaughlin & Associates,C/D,Online,,10/12/22,10/17/22,,"",,163805,474,lv,d,lv-d,,10/21/22 10:59,"",https://mclaughlinonline.com/pols/wp-content/uploads/2022/10/National-Presentation-RELEASE-10-18-22.pdf,"",false,,8915,2024,U.S. President,0,,,primary,false,false,DEM,Booker,16666,Cory A. Booker,2.0
81175,294,McLaughlin,"","",McLaughlin & Associates,203,McLaughlin & Associates,C/D,Online,,10/12/22,10/17/22,,"",,163805,474,lv,d,lv-d,,10/21/22 10:59,"",https://mclaughlinonline.com/pols/wp-content/uploads/2022/10/National-Presentation-RELEASE-10-18-22.pdf,"",false,,8915,2024,U.S. President,0,,,primary,false,false,DEM,Klobuchar,16671,Amy Klobuchar,2.0
81175,294,McLaughlin,"","",McLaughlin & Associates,203,McLaughlin & Associates,C/D,Online,,10/12/22,10/17/22,,"",,163805,474,lv,d,lv-d,,10/21/22 10:59,"",https://mclaughlinonline.com/pols/wp-content/uploads/2022/10/National-Presentation-RELEASE-10-18-22.pdf,"",false,,8915,2024,U.S. President,0,,,primary,false,false,DEM,Newsom,18945,Gavin Newsom,5.0
81175,294,McLaughlin,"","",McLaughlin & Associates,203,McLaughlin & Associates,C/D,Online,,10/12/22,10/17/22,,"",,163805,474,lv,d,lv-d,,10/21/22 10:59,"",https://mclaughlinonline.com/pols/wp-content/uploads/2022/10/National-Presentation-RELEASE-10-18-22.pdf,"",false,,8915,2024,U.S. President,0,,,primary,false,false,DEM,Winfrey,30458,Oprah Winfrey,2.0
81175,294,McLaughlin,"","",McLaughlin & Associates,203,McLaughlin & Associates,C/D,Online,,10/12/22,10/17/22,,"",,163805,474,lv,d,lv-d,,10/21/22 10:59,"",https://mclaughlinonline.com/pols/wp-content/uploads/2022/10/National-Presentation-RELEASE-10-18-22.pdf,"",false,,8915,2024,U.S. President,0,,,primary,false,false,DEM,McConaughey,30457,Matthew David McConaughey,1.0
81175,294,McLaughlin,"","",McLaughlin & Associates,203,McLaughlin & Associates,C/D,Online,,10/12/22,10/17/22,,"",,163805,474,lv,d,lv-d,,10/21/22 10:59,"",https://mclaughlinonline.com/pols/wp-content/uploads/2022/10/National-Presentation-RELEASE-10-18-22.pdf,"",false,,8915,2024,U.S. President,0,,,primary,false,false,DEM,Manchin,28686,"Joe Manchin, III",2.0
81175,294,McLaughlin,"","",McLaughlin & Associates,203,McLaughlin & Associates,C/D,Online,,10/12/22,10/17/22,,"",,163805,474,lv,d,lv-d,,10/21/22 10:59,"",https://mclaughlinonline.com/pols/wp-content/uploads/2022/10/National-Presentation-RELEASE-10-18-22.pdf,"",false,,8915,2024,U.S. President,0,,,primary,false,false,DEM,Adams,28744,Eric L. Adams,0.0
81175,294,McLaughlin,"","",McLaughlin & Associates,203,McLaughlin & Associates,C/D,Online,,10/12/22,10/17/22,,"",,163805,474,lv,d,lv-d,,10/21/22 10:59,"",https://mclaughlinonline.com/pols/wp-content/uploads/2022/10/National-Presentation-RELEASE-10-18-22.pdf,"",false,,8915,2024,U.S. President,0,,,primary,false,false,DEM,Kaine,16668,Tim Kaine,0.0
81175,294,McLaughlin,"","",McLaughlin & Associates,203,McLaughlin & Associates,C/D,Online,,10/12/22,10/17/22,,"",,163805,474,lv,d,lv-d,,10/21/22 10:59,"",https://mclaughlinonline.com/pols/wp-content/uploads/2022/10/National-Presentation-RELEASE-10-18-22.pdf,"",false,,8915,2024,U.S. President,0,,,primary,false,false,DEM,Patrick,16669,Deval Patrick,1.0
81175,294,McLaughlin,"","",McLaughlin & Associates,203,McLaughlin & Associates,C/D,Online,,10/12/22,10/17/22,,"",,163805,474,lv,d,lv-d,,10/21/22 10:59,"",https://mclaughlinonline.com/pols/wp-content/uploads/2022/10/National-Presentation-RELEASE-10-18-22.pdf,"",false,,8915,2024,U.S. President,0,,,primary,false,false,DEM,Cuomo,16663,Andrew Cuomo,2.0
81175,294,McLaughlin,"","",McLaughlin & Associates,203,McLaughlin & Associates,C/D,Online,,10/12/22,10/17/22,,"",,163805,474,lv,d,lv-d,,10/21/22 10:59,"",https://mclaughlinonline.com/pols/wp-content/uploads/2022/10/National-Presentation-RELEASE-10-18-22.pdf,"",false,,8915,2024,U.S. President,0,,,primary,false,false,DEM,P. Murphy,28794,Philip Murphy,0.0
81175,294,McLaughlin,"","",McLaughlin & Associates,203,McLaughlin & Associates,C/D,Online,,10/12/22,10/17/22,,"",,163805,474,lv,d,lv-d,,10/21/22 10:59,"",https://mclaughlinonline.com/pols/wp-content/uploads/2022/10/National-Presentation-RELEASE-10-18-22.pdf,"",false,,8915,2024,U.S. President,0,,,primary,false,false,DEM,Gillibrand,16667,Kirsten E. Gillibrand,0.0
81175,294,McLaughlin,"","",McLaughlin & Associates,203,McLaughlin & Associates,C/D,Online,,10/12/22,10/17/22,,"",,163805,474,lv,d,lv-d,,10/21/22 10:59,"",https://mclaughlinonline.com/pols/wp-content/uploads/2022/10/National-Presentation-RELEASE-10-18-22.pdf,"",false,,8915,2024,U.S. President,0,,,primary,false,false,DEM,Hickenlooper,16665,John Wright Hickenlooper,1.0
81175,294,McLaughlin,"","",McLaughlin & Associates,203,McLaughlin & Associates,C/D,Online,,10/12/22,10/17/22,,"",,163805,474,lv,d,lv-d,,10/21/22 10:59,"",https://mclaughlinonline.com/pols/wp-content/uploads/2022/10/National-Presentation-RELEASE-10-18-22.pdf,"",false,,8915,2024,U.S. President,0,,,primary,false,false,DEM,Steyer,28650,Tom Steyer,1.0
81175,294,McLaughlin,"","",McLaughlin & Associates,203,McLaughlin & Associates,C/D,Online,,10/12/22,10/17/22,,"",,163805,474,lv,d,lv-d,,10/21/22 10:59,"",https://mclaughlinonline.com/pols/wp-content/uploads/2022/10/National-Presentation-RELEASE-10-18-22.pdf,"",false,,8915,2024,U.S. President,0,,,primary,false,false,DEM,Sanders,19238,Bernard Sanders,8.0
81175,294,McLaughlin,"","",McLaughlin & Associates,203,McLaughlin & Associates,C/D,Online,,10/12/22,10/17/22,,"",,163805,474,lv,d,lv-d,,10/21/22 10:59,"",https://mclaughlinonline.com/pols/wp-content/uploads/2022/10/National-Presentation-RELEASE-10-18-22.pdf,"",false,,8915,2024,U.S. President,0,,,primary,false,false,DEM,Warren,19237,Elizabeth Warren,2.0
81175,294,McLaughlin,"","",McLaughlin & Associates,203,McLaughlin & Associates,C/D,Online,,10/12/22,10/17/22,,"",,163805,474,lv,d,lv-d,,10/21/22 10:59,"",https://mclaughlinonline.com/pols/wp-content/uploads/2022/10/National-Presentation-RELEASE-10-18-22.pdf,"",false,,8915,2024,U.S. President,0,,,primary,false,false,DEM,Polis,29345,Jared Polis,1.0
81175,294,McLaughlin,"","",McLaughlin & Associates,203,McLaughlin & Associates,C/D,Online,,10/12/22,10/17/22,,"",,163806,454,lv,r,lv-r,,10/21/22 11:01,"",https://mclaughlinonline.com/pols/wp-content/uploads/2022/10/National-Presentation-RELEASE-10-18-22.pdf,"",false,,8916,2024,U.S. President,0,,,primary,false,false,REP,Trump Sr.,16651,Donald Trump,53.0
81175,294,McLaughlin,"","",McLaughlin & Associates,203,McLaughlin & Associates,C/D,Online,,10/12/22,10/17/22,,"",,163806,454,lv,r,lv-r,,10/21/22 11:01,"",https://mclaughlinonline.com/pols/wp-content/uploads/2022/10/National-Presentation-RELEASE-10-18-22.pdf,"",false,,8916,2024,U.S. President,0,,,primary,false,false,REP,DeSantis,16646,Ron DeSantis,23.0
